,id,season,seasonType,week,startDate,homeTeamId,homeTeam,homeConference,homeClassification,homeScore,awayTeamId,awayTeam,awayConference,awayClassification,awayScore,provider,spread,formattedSpread,spreadOpen,overUnder,overUnderOpen,homeMoneyline,awayMoneyline,0
1156,401760374,2025,regular,4,2025-09-21T03:59:00.000Z,62,Hawai'i,Mountain West,fbs,21.0,278,Fresno State,Mountain West,fbs,23.0,Bovada,2.5,Fresno State -2.5,3.5,47.0,47.5,145.0,-170.0,
1157,401760374,2025,regular,4,2025-09-21T03:59:00.000Z,62,Hawai'i,Mountain West,fbs,21.0,278,Fresno State,Mountain West,fbs,23.0,ESPN Bet,2.5,Fresno State -2.5,3.5,47.5,47.5,115.0,-135.0,
1158,401757259,2025,regular,4,2025-09-20T22:00:00.000Z,2229,Florida International,Conference USA,fbs,16.0,48,Delaware,Conference USA,fbs,38.0,DraftKings,-4.0,Florida International -4,-2.5,54.5,,-180.0,150.0,
1159,401757259,2025,regular,4,2025-09-20T22:00:00.000Z,2229,Florida International,Conference USA,fbs,16.0,48,Delaware,Conference USA,fbs,38.0,Bovada,-4.0,Florida International -4.0,-4.5,55.5,54.5,-200.0,170.0,
1160,401757259,2025,regular,4,2025-09-20T22:00:00.000Z,2229,Florida International,Conference USA,fbs,16.0,48,Delaware,Conference USA,fbs,38.0,ESPN Bet,-5.5,Florida International -5.5,-4.5,54.5,54.5,-190.0,160.0,
1161,401757261,2025,regular,4,2025-09-20T22:00:00.000Z,338,Kennesaw State,Conference USA,fbs,28.0,2032,Arkansas State,Sun Belt,fbs,21.0,DraftKings,4.5,Arkansas State -4.5,6.5,57.5,,160.0,-192.0,
1162,401757261,2025,regular,4,2025-09-20T22:00:00.000Z,338,Kennesaw State,Conference USA,fbs,28.0,2032,Arkansas State,Sun Belt,fbs,21.0,Bovada,4.5,Arkansas State -4.5,7.0,58.0,54.5,210.0,-250.0,
1163,401757261,2025,regular,4,2025-09-20T22:00:00.000Z,338,Kennesaw State,Conference USA,fbs,28.0,2032,Arkansas State,Sun Belt,fbs,21.0,ESPN Bet,4.5,Arkansas State -4.5,7.5,58.5,54.5,165.0,-195.0,
1164,401757268,2025,regular,4,2025-09-20T23:00:00.000Z,98,Western Kentucky,Conference USA,fbs,31.0,2440,Nevada,Mountain West,fbs,16.0,DraftKings,-8.5,Western Kentucky -8.5,-12.5,54.5,,-325.0,260.0,
1165,401757268,2025,regular,4,2025-09-20T23:00:00.000Z,98,Western Kentucky,Conference USA,fbs,31.0,2440,Nevada,Mountain West,fbs,16.0,Bovada,-7.5,Western Kentucky -7.5,-11.5,54.5,54.5,-430.0,320.0,
1166,401757268,2025,regular,4,2025-09-20T23:00:00.000Z,98,Western Kentucky,Conference USA,fbs,31.0,2440,Nevada,Mountain West,fbs,16.0,ESPN Bet,-7.5,Western Kentucky -7.5,-10.5,54.5,54.5,-320.0,260.0,
1167,401760372,2025,regular,4,2025-09-20T23:00:00.000Z,2005,Air Force,Mountain West,fbs,37.0,68,Boise State,Mountain West,fbs,49.0,DraftKings,10.5,Boise State -10.5,8.5,51.5,,300.0,-380.0,
1168,401760372,2025,regular,4,2025-09-20T23:00:00.000Z,2005,Air Force,Mountain West,fbs,37.0,68,Boise State,Mountain West,fbs,49.0,Bovada,11.0,Boise State -11.0,9.0,52.0,51.5,275.0,-350.0,
1169,401760372,2025,regular,4,2025-09-20T23:00:00.000Z,2005,Air Force,Mountain West,fbs,37.0,68,Boise State,Mountain West,fbs,49.0,ESPN Bet,11.5,Boise State -11.5,8.5,51.5,51.5,320.0,-425.0,
1170,401752716,2025,regular,4,2025-09-20T23:30:00.000Z,238,Vanderbilt,SEC,fbs,70.0,2247,Georgia State,Sun Belt,fbs,21.0,DraftKings,-27.5,Vanderbilt -27.5,-26.5,53.5,,-4500.0,1700.0,
1171,401752716,2025,regular,4,2025-09-20T23:30:00.000Z,238,Vanderbilt,SEC,fbs,70.0,2247,Georgia State,Sun Belt,fbs,21.0,Bovada,-28.0,Vanderbilt -28.0,-27.0,53.5,53.0,-5000.0,1300.0,
1172,401752716,2025,regular,4,2025-09-20T23:30:00.000Z,238,Vanderbilt,SEC,fbs,70.0,2247,Georgia State,Sun Belt,fbs,21.0,ESPN Bet,-26.5,Vanderbilt -26.5,-26.5,52.5,53.5,-5000.0,1500.0,
1173,401757263,2025,regular,4,2025-09-20T23:30:00.000Z,2348,Louisiana Tech,Conference USA,fbs,30.0,2572,Southern Miss,Sun Belt,fbs,20.0,DraftKings,-3.0,Louisiana Tech -3,-3.0,51.5,,-155.0,130.0,
1174,401757263,2025,regular,4,2025-09-20T23:30:00.000Z,2348,Louisiana Tech,Conference USA,fbs,30.0,2572,Southern Miss,Sun Belt,fbs,20.0,Bovada,-3.0,Louisiana Tech -3.0,-1.5,51.5,51.5,-145.0,125.0,
1175,401757263,2025,regular,4,2025-09-20T23:30:00.000Z,2348,Louisiana Tech,Conference USA,fbs,30.0,2572,Southern Miss,Sun Belt,fbs,20.0,ESPN Bet,-3.5,Louisiana Tech -3.5,-2.5,50.5,51.5,-150.0,130.0,
1176,401757264,2025,regular,4,2025-09-20T23:00:00.000Z,2393,Middle Tennessee,Conference USA,fbs,28.0,276,Marshall,Sun Belt,fbs,42.0,DraftKings,2.5,Marshall -2.5,4.5,46.5,,114.0,-135.0,
1177,401757264,2025,regular,4,2025-09-20T23:00:00.000Z,2393,Middle Tennessee,Conference USA,fbs,28.0,276,Marshall,Sun Belt,fbs,42.0,Bovada,2.5,Marshall -2.5,3.0,46.5,47.0,115.0,-135.0,
1178,401757264,2025,regular,4,2025-09-20T23:00:00.000Z,2393,Middle Tennessee,Conference USA,fbs,28.0,276,Marshall,Sun Belt,fbs,42.0,ESPN Bet,2.5,Marshall -2.5,3.5,45.5,46.5,110.0,-130.0,
1179,401752723,2025,regular,4,2025-09-21T00:00:00.000Z,251,Texas,SEC,fbs,55.0,2534,Sam Houston,Conference USA,fbs,0.0,DraftKings,-39.5,Texas -39.5,-40.5,51.5,,,,
1180,401752723,2025,regular,4,2025-09-21T00:00:00.000Z,251,Texas,SEC,fbs,55.0,2534,Sam Houston,Conference USA,fbs,0.0,Bovada,-39.5,Texas -39.5,-41.5,51.5,51.5,,,
1181,401752723,2025,regular,4,2025-09-21T00:00:00.000Z,251,Texas,SEC,fbs,55.0,2534,Sam Houston,Conference USA,fbs,0.0,ESPN Bet,-39.5,Texas -39.5,-41.5,51.5,51.5,,,
1182,401757267,2025,regular,4,2025-09-21T01:00:00.000Z,2638,UTEP,Conference USA,fbs,25.0,2433,UL Monroe,Sun Belt,fbs,31.0,DraftKings,-5.5,UTEP -5.5,-1.5,47.5,,-218.0,180.0,
1183,401757267,2025,regular,4,2025-09-21T01:00:00.000Z,2638,UTEP,Conference USA,fbs,25.0,2433,UL Monroe,Sun Belt,fbs,31.0,Bovada,-5.0,UTEP -5.0,-4.5,47.0,47.5,-220.0,180.0,
1184,401757267,2025,regular,4,2025-09-21T01:00:00.000Z,2638,UTEP,Conference USA,fbs,25.0,2433,UL Monroe,Sun Belt,fbs,31.0,ESPN Bet,-5.5,UTEP -5.5,-4.5,46.5,46.5,-215.0,180.0,
1185,401754540,2025,regular,4,2025-09-21T02:30:00.000Z,21,San Diego State,Mountain West,fbs,34.0,25,California,ACC,fbs,0.0,DraftKings,14.0,California -14,11.5,47.5,,425.0,-575.0,
1186,401754540,2025,regular,4,2025-09-21T02:30:00.000Z,21,San Diego State,Mountain West,fbs,34.0,25,California,ACC,fbs,0.0,Bovada,14.0,California -14.0,13.5,47.0,48.5,370.0,-510.0,
1187,401754540,2025,regular,4,2025-09-21T02:30:00.000Z,21,San Diego State,Mountain West,fbs,34.0,25,California,ACC,fbs,0.0,ESPN Bet,13.5,California -13.5,13.5,45.5,48.5,425.0,-650.0,
1188,401760398,2025,regular,9,2025-10-25T23:30:00.000Z,2751,Wyoming,Mountain West,fbs,,36,Colorado State,Mountain West,fbs,,,,,,,,,,
1189,401757294,2025,regular,10,2025-11-01T19:30:00.000Z,98,Western Kentucky,Conference USA,fbs,,166,New Mexico State,Conference USA,fbs,,,,,,,,,,
1190,401754573,2025,regular,9,2025-10-25T04:00:00.000Z,153,North Carolina,ACC,fbs,,258,Virginia,ACC,fbs,,,,,,,,,,
1191,401761646,2025,regular,11,2025-11-08T05:00:00.000Z,276,Marshall,Sun Belt,fbs,,256,James Madison,Sun Belt,fbs,,,,,,,,,,
1192,401762478,2025,regular,6,2025-10-05T00:00:00.000Z,235,Memphis,American Athletic,fbs,,202,Tulsa,American Athletic,fbs,,,,,,,,,,
1193,401756966,2025,regular,14,2025-11-29T05:00:00.000Z,197,Oklahoma State,Big 12,fbs,,66,Iowa State,Big 12,fbs,,,,,,,,,,
1194,401760397,2025,regular,9,2025-10-25T02:00:00.000Z,2440,Nevada,Mountain West,fbs,,68,Boise State,Mountain West,fbs,,,,,,,,,,
1195,401752869,2025,regular,7,2025-10-11T04:00:00.000Z,275,Wisconsin,Big Ten,fbs,,2294,Iowa,Big Ten,fbs,,,,,,,,,,
1196,401761628,2025,regular,8,2025-10-14T23:30:00.000Z,6,South Alabama,Sun Belt,fbs,,2032,Arkansas State,Sun Belt,fbs,,,,,,,,,,
1197,401754558,2025,regular,7,2025-10-11T04:00:00.000Z,103,Boston College,ACC,fbs,,228,Clemson,ACC,fbs,,,,,,,,,,
1198,401760424,2025,regular,14,2025-11-30T04:00:00.000Z,62,Hawai'i,Mountain West,fbs,,2751,Wyoming,Mountain West,fbs,,,,,,,,,,
1199,401757291,2025,regular,10,2025-10-30T00:00:00.000Z,2623,Missouri State,Conference USA,fbs,,2229,Florida International,Conference USA,fbs,,,,,,,,,,
1200,401760390,2025,regular,7,2025-10-12T02:30:00.000Z,2440,Nevada,Mountain West,fbs,,21,San Diego State,Mountain West,fbs,,,,,,,,,,
1201,401757303,2025,regular,12,2025-11-15T20:30:00.000Z,98,Western Kentucky,Conference USA,fbs,,2393,Middle Tennessee,Conference USA,fbs,,,,,,,,,,
1202,401752861,2025,regular,6,2025-10-04T16:00:00.000Z,2509,Purdue,Big Ten,fbs,,356,Illinois,Big Ten,fbs,,,,,,,,,,
1203,401752771,2025,regular,12,2025-11-15T21:15:00.000Z,2633,Tennessee,SEC,fbs,,166,New Mexico State,Conference USA,fbs,,,,,,,,,,
1204,401762494,2025,regular,9,2025-10-25T04:00:00.000Z,235,Memphis,American Athletic,fbs,,58,South Florida,American Athletic,fbs,,,,,,,,,,
1205,401752923,2025,regular,14,2025-11-29T05:00:00.000Z,127,Michigan State,Big Ten,fbs,,120,Maryland,Big Ten,fbs,,,,,,,,,,
1206,401760386,2025,regular,7,2025-10-11T19:30:00.000Z,2439,UNLV,Mountain West,fbs,,2005,Air Force,Mountain West,fbs,,,,,,,,,,
1207,401760411,2025,regular,12,2025-11-15T05:00:00.000Z,167,New Mexico,Mountain West,fbs,,36,Colorado State,Mountain West,fbs,,,,,,,,,,
1208,401752855,2025,regular,6,2025-10-04T19:30:00.000Z,26,UCLA,Big Ten,fbs,,213,Penn State,Big Ten,fbs,,,,,,,,,,
1209,401757279,2025,regular,7,2025-10-10T00:00:00.000Z,2534,Sam Houston,Conference USA,fbs,,55,Jacksonville State,Conference USA,fbs,,,,,,,,,,
1210,401756962,2025,regular,14,2025-11-29T05:00:00.000Z,239,Baylor,Big 12,fbs,,248,Houston,Big 12,fbs,,,,,,,,,,
1211,401752922,2025,regular,14,2025-11-29T05:00:00.000Z,356,Illinois,Big Ten,fbs,,77,Northwestern,Big Ten,fbs,,,,,,,,,,
1212,401762829,2025,regular,6,2025-10-04T19:30:00.000Z,2006,Akron,Mid-American,fbs,,2117,Central Michigan,Mid-American,fbs,,,,,,,,,,
1213,401756964,2025,regular,14,2025-11-28T17:00:00.000Z,2305,Kansas,Big 12,fbs,,254,Utah,Big 12,fbs,,,,,,,,,,
1214,401760388,2025,regular,7,2025-10-11T01:00:00.000Z,36,Colorado State,Mountain West,fbs,,278,Fresno State,Mountain West,fbs,,,,,,,,,,
1215,401761667,2025,regular,14,2025-11-29T05:00:00.000Z,326,Texas State,Sun Belt,fbs,,6,South Alabama,Sun Belt,fbs,,,,,,,,,,
1216,401756949,2025,regular,12,2025-11-15T05:00:00.000Z,239,Baylor,Big 12,fbs,,254,Utah,Big 12,fbs,,,,,,,,,,
1217,401754584,2025,regular,11,2025-11-08T05:00:00.000Z,103,Boston College,ACC,fbs,,2567,SMU,ACC,fbs,,,,,,,,,,
1218,401760420,2025,regular,13,2025-11-22T05:00:00.000Z,21,San Diego State,Mountain West,fbs,,23,San José State,Mountain West,fbs,,,,,,,,,,
1219,401752946,2025,regular,14,2025-11-29T23:30:00.000Z,265,Washington State,Pac-12,fbs,,204,Oregon State,Pac-12,fbs,,,,,,,,,,
1220,401761632,2025,regular,8,2025-10-18T04:00:00.000Z,276,Marshall,Sun Belt,fbs,,326,Texas State,Sun Belt,fbs,,,,,,,,,,
1221,401761644,2025,regular,11,2025-11-07T00:30:00.000Z,2026,App State,Sun Belt,fbs,,290,Georgia Southern,Sun Belt,fbs,,,,,,,,,,
1222,401757171,2025,regular,6,2025-10-04T19:30:00.000Z,41,UConn,FBS Independents,fbs,,2229,Florida International,Conference USA,fbs,,,,,,,,,,
1223,401752944,2025,regular,11,2025-11-09T03:00:00.000Z,204,Oregon State,Pac-12,fbs,,2534,Sam Houston,Conference USA,fbs,,,,,,,,,,
1224,401754582,2025,regular,10,2025-11-01T04:00:00.000Z,24,Stanford,ACC,fbs,,221,Pittsburgh,ACC,fbs,,,,,,,,,,
1225,401762483,2025,regular,7,2025-10-11T16:00:00.000Z,349,Army,American Athletic,fbs,,2429,Charlotte,American Athletic,fbs,,,,,,,,,,
1226,401752907,2025,regular,12,2025-11-15T05:00:00.000Z,30,USC,Big Ten,fbs,,2294,Iowa,Big Ten,fbs,,,,,,,,,,
1227,401762839,2025,regular,8,2025-10-18T04:00:00.000Z,189,Bowling Green,Mid-American,fbs,,2117,Central Michigan,Mid-American,fbs,,,,,,,,,,
1228,401756942,2025,regular,10,2025-11-01T04:00:00.000Z,254,Utah,Big 12,fbs,,2132,Cincinnati,Big 12,fbs,,,,,,,,,,
1229,401760422,2025,regular,14,2025-11-28T21:00:00.000Z,328,Utah State,Mountain West,fbs,,68,Boise State,Mountain West,fbs,,,,,,,,,,
1230,401757280,2025,regular,7,2025-10-09T23:00:00.000Z,338,Kennesaw State,Conference USA,fbs,,2348,Louisiana Tech,Conference USA,fbs,,,,,,,,,,
1231,401760425,2025,regular,14,2025-11-30T02:00:00.000Z,2440,Nevada,Mountain West,fbs,,2439,UNLV,Mountain West,fbs,,,,,,,,,,
1232,401762847,2025,regular,9,2025-10-25T19:30:00.000Z,2117,Central Michigan,Mid-American,fbs,,113,Massachusetts,Mid-American,fbs,,,,,,,,,,
1233,401754563,2025,regular,7,2025-10-11T19:30:00.000Z,204,Oregon State,Pac-12,fbs,,154,Wake Forest,ACC,fbs,,,,,,,,,,
1234,401752892,2025,regular,10,2025-11-01T04:00:00.000Z,158,Nebraska,Big Ten,fbs,,30,USC,Big Ten,fbs,,,,,,,,,,
1235,401754578,2025,regular,10,2025-11-01T04:00:00.000Z,52,Florida State,ACC,fbs,,154,Wake Forest,ACC,fbs,,,,,,,,,,
1236,401752776,2025,regular,13,2025-11-22T17:45:00.000Z,61,Georgia,SEC,fbs,,2429,Charlotte,American Athletic,fbs,,,,,,,,,,
1237,401754566,2025,regular,8,2025-10-18T04:00:00.000Z,150,Duke,ACC,fbs,,59,Georgia Tech,ACC,fbs,,,,,,,,,,
1238,401752943,2025,regular,10,2025-11-01T23:30:00.000Z,204,Oregon State,Pac-12,fbs,,265,Washington State,Pac-12,fbs,,,,,,,,,,
1239,401756911,2025,regular,6,2025-10-04T16:00:00.000Z,239,Baylor,Big 12,fbs,,2306,Kansas State,Big 12,fbs,,,,,,,,,,
1240,401752940,2025,regular,6,2025-10-04T19:30:00.000Z,2026,App State,Sun Belt,fbs,,204,Oregon State,Pac-12,fbs,,,,,,,,,,
1241,401762848,2025,regular,9,2025-10-25T04:00:00.000Z,2199,Eastern Michigan,Mid-American,fbs,,195,Ohio,Mid-American,fbs,,,,,,,,,,
1242,401752899,2025,regular,11,2025-11-08T05:00:00.000Z,275,Wisconsin,Big Ten,fbs,,264,Washington,Big Ten,fbs,,,,,,,,,,
1243,401752779,2025,regular,13,2025-11-22T05:00:00.000Z,2579,South Carolina,SEC,fbs,,324,Coastal Carolina,Sun Belt,fbs,,,,,,,,,,
1244,401756952,2025,regular,12,2025-11-15T05:00:00.000Z,197,Oklahoma State,Big 12,fbs,,2306,Kansas State,Big 12,fbs,,,,,,,,,,
1245,401762870,2025,regular,14,2025-11-28T17:00:00.000Z,2084,Buffalo,Mid-American,fbs,,195,Ohio,Mid-American,fbs,,,,,,,,,,
1246,401754372,2025,regular,9,2025-10-24T23:30:00.000Z,259,Virginia Tech,ACC,fbs,,25,California,ACC,fbs,,,,,,,,,,
1247,401762480,2025,regular,7,2025-10-09T23:30:00.000Z,2655,Tulane,American Athletic,fbs,,151,East Carolina,American Athletic,fbs,,,,,,,,,,
1248,401761651,2025,regular,12,2025-11-15T05:00:00.000Z,2247,Georgia State,Sun Belt,fbs,,276,Marshall,Sun Belt,fbs,,,,,,,,,,
1249,401752920,2025,regular,14,2025-11-29T05:00:00.000Z,164,Rutgers,Big Ten,fbs,,213,Penn State,Big Ten,fbs,,,,,,,,,,
1250,401762506,2025,regular,12,2025-11-15T05:00:00.000Z,5,UAB,American Athletic,fbs,,249,North Texas,American Athletic,fbs,,,,,,,,,,
1251,401754594,2025,regular,12,2025-11-15T05:00:00.000Z,52,Florida State,ACC,fbs,,259,Virginia Tech,ACC,fbs,,,,,,,,,,
1252,401762475,2025,regular,6,2025-10-03T23:00:00.000Z,58,South Florida,American Athletic,fbs,,2429,Charlotte,American Athletic,fbs,,,,,,,,,,
1253,401752901,2025,regular,12,2025-11-15T05:00:00.000Z,84,Indiana,Big Ten,fbs,,275,Wisconsin,Big Ten,fbs,,,,,,,,,,
1254,401756921,2025,regular,7,2025-10-11T04:00:00.000Z,2641,Texas Tech,Big 12,fbs,,2305,Kansas,Big 12,fbs,,,,,,,,,,
1255,401757278,2025,regular,7,2025-10-08T23:30:00.000Z,2393,Middle Tennessee,Conference USA,fbs,,2623,Missouri State,Conference USA,fbs,,,,,,,,,,
1256,401756927,2025,regular,8,2025-10-18T04:00:00.000Z,2628,TCU,Big 12,fbs,,239,Baylor,Big 12,fbs,,,,,,,,,,
1257,401756951,2025,regular,12,2025-11-15T05:00:00.000Z,2132,Cincinnati,Big 12,fbs,,12,Arizona,Big 12,fbs,,,,,,,,,,
1258,401756959,2025,regular,13,2025-11-22T05:00:00.000Z,2116,UCF,Big 12,fbs,,197,Oklahoma State,Big 12,fbs,,,,,,,,,,
1259,401754554,2025,regular,6,2025-10-04T19:30:00.000Z,97,Louisville,ACC,fbs,,258,Virginia,ACC,fbs,,,,,,,,,,
1260,401762505,2025,regular,11,2025-11-08T05:00:00.000Z,2226,Florida Atlantic,American Athletic,fbs,,202,Tulsa,American Athletic,fbs,,,,,,,,,,
1261,401754557,2025,regular,6,2025-10-04T18:00:00.000Z,152,NC State,ACC,fbs,,2097,Campbell,CAA,fcs,,,,,,,,,,
1262,401761641,2025,regular,10,2025-11-01T04:00:00.000Z,2433,UL Monroe,Sun Belt,fbs,,295,Old Dominion,Sun Belt,fbs,,,,,,,,,,
1263,401756916,2025,regular,7,2025-10-11T04:00:00.000Z,12,Arizona,Big 12,fbs,,252,BYU,Big 12,fbs,,,,,,,,,,
1264,401752758,2025,regular,10,2025-11-01T16:00:00.000Z,251,Texas,SEC,fbs,,238,Vanderbilt,SEC,fbs,,,,,,,,,,
1265,401752896,2025,regular,11,2025-11-08T02:00:00.000Z,30,USC,Big Ten,fbs,,77,Northwestern,Big Ten,fbs,,,,,,,,,,
1266,401757281,2025,regular,8,2025-10-15T00:00:00.000Z,98,Western Kentucky,Conference USA,fbs,,2229,Florida International,Conference USA,fbs,,,,,,,,,,
1267,401756926,2025,regular,8,2025-10-18T04:00:00.000Z,197,Oklahoma State,Big 12,fbs,,2132,Cincinnati,Big 12,fbs,,,,,,,,,,
1268,401757304,2025,regular,12,2025-11-15T20:00:00.000Z,2623,Missouri State,Conference USA,fbs,,2638,UTEP,Conference USA,fbs,,,,,,,,,,
1269,401754556,2025,regular,6,2025-10-04T17:00:00.000Z,259,Virginia Tech,ACC,fbs,,154,Wake Forest,ACC,fbs,,,,,,,,,,
1270,401762511,2025,regular,13,2025-11-22T05:00:00.000Z,5,UAB,American Athletic,fbs,,58,South Florida,American Athletic,fbs,,,,,,,,,,
1271,401754579,2025,regular,10,2025-11-01T04:00:00.000Z,152,NC State,ACC,fbs,,59,Georgia Tech,ACC,fbs,,,,,,,,,,
1272,401754568,2025,regular,8,2025-10-18T04:00:00.000Z,183,Syracuse,ACC,fbs,,221,Pittsburgh,ACC,fbs,,,,,,,,,,
1273,401762864,2025,regular,13,2025-11-19T00:00:00.000Z,2459,Northern Illinois,Mid-American,fbs,,2711,Western Michigan,Mid-American,fbs,,,,,,,,,,
1274,401756909,2025,regular,6,2025-10-04T02:30:00.000Z,252,BYU,Big 12,fbs,,277,West Virginia,Big 12,fbs,,,,,,,,,,
1275,401756925,2025,regular,8,2025-10-18T04:00:00.000Z,248,Houston,Big 12,fbs,,12,Arizona,Big 12,fbs,,,,,,,,,,
1276,401761660,2025,regular,13,2025-11-22T05:00:00.000Z,2653,Troy,Sun Belt,fbs,,2247,Georgia State,Sun Belt,fbs,,,,,,,,,,
1277,401762850,2025,regular,10,2025-11-01T04:00:00.000Z,2711,Western Michigan,Mid-American,fbs,,2117,Central Michigan,Mid-American,fbs,,,,,,,,,,
1278,401762481,2025,regular,7,2025-10-10T23:30:00.000Z,249,North Texas,American Athletic,fbs,,58,South Florida,American Athletic,fbs,,,,,,,,,,
1279,401756931,2025,regular,9,2025-10-25T04:00:00.000Z,66,Iowa State,Big 12,fbs,,252,BYU,Big 12,fbs,,,,,,,,,,
1280,401757293,2025,regular,10,2025-11-01T19:30:00.000Z,2335,Liberty,Conference USA,fbs,,48,Delaware,Conference USA,fbs,,,,,,,,,,
1281,401757311,2025,regular,14,2025-11-29T18:00:00.000Z,2534,Sam Houston,Conference USA,fbs,,2229,Florida International,Conference USA,fbs,,,,,,,,,,
1282,401756963,2025,regular,14,2025-11-29T05:00:00.000Z,252,BYU,Big 12,fbs,,2116,UCF,Big 12,fbs,,,,,,,,,,
1283,401762863,2025,regular,13,2025-11-19T00:00:00.000Z,195,Ohio,Mid-American,fbs,,113,Massachusetts,Mid-American,fbs,,,,,,,,,,
1284,401762486,2025,regular,8,2025-10-16T23:30:00.000Z,151,East Carolina,American Athletic,fbs,,202,Tulsa,American Athletic,fbs,,,,,,,,,,
1285,401752890,2025,regular,10,2025-11-01T04:00:00.000Z,130,Michigan,Big Ten,fbs,,2509,Purdue,Big Ten,fbs,,,,,,,,,,
1286,401752734,2025,regular,7,2025-10-11T16:00:00.000Z,142,Missouri,SEC,fbs,,333,Alabama,SEC,fbs,,,,,,,,,,
1287,401762499,2025,regular,10,2025-11-01T04:00:00.000Z,249,North Texas,American Athletic,fbs,,2426,Navy,American Athletic,fbs,,,,,,,,,,
1288,401752879,2025,regular,8,2025-10-18T04:00:00.000Z,26,UCLA,Big Ten,fbs,,120,Maryland,Big Ten,fbs,,,,,,,,,,
1289,401752904,2025,regular,12,2025-11-15T02:00:00.000Z,2483,Oregon,Big Ten,fbs,,135,Minnesota,Big Ten,fbs,,,,,,,,,,
1290,401762837,2025,regular,7,2025-10-11T04:00:00.000Z,2309,Kent State,Mid-American,fbs,,113,Massachusetts,Mid-American,fbs,,,,,,,,,,
1291,401752888,2025,regular,10,2025-11-01T04:00:00.000Z,135,Minnesota,Big Ten,fbs,,127,Michigan State,Big Ten,fbs,,,,,,,,,,
1292,401757296,2025,regular,11,2025-11-08T20:00:00.000Z,2393,Middle Tennessee,Conference USA,fbs,,2229,Florida International,Conference USA,fbs,,,,,,,,,,
1293,401761650,2025,regular,12,2025-11-15T05:00:00.000Z,290,Georgia Southern,Sun Belt,fbs,,324,Coastal Carolina,Sun Belt,fbs,,,,,,,,,,
1294,401752783,2025,regular,14,2025-11-29T05:00:00.000Z,8,Arkansas,SEC,fbs,,142,Missouri,SEC,fbs,,,,,,,,,,
1295,401762490,2025,regular,8,2025-10-18T04:00:00.000Z,58,South Florida,American Athletic,fbs,,2226,Florida Atlantic,American Athletic,fbs,,,,,,,,,,
1296,401754598,2025,regular,13,2025-11-22T01:00:00.000Z,152,NC State,ACC,fbs,,52,Florida State,ACC,fbs,,,,,,,,,,
1297,401752883,2025,regular,9,2025-10-25T04:00:00.000Z,158,Nebraska,Big Ten,fbs,,77,Northwestern,Big Ten,fbs,,,,,,,,,,
1298,401752743,2025,regular,8,2025-10-18T04:00:00.000Z,96,Kentucky,SEC,fbs,,251,Texas,SEC,fbs,,,,,,,,,,
1299,401752874,2025,regular,8,2025-10-18T04:00:00.000Z,77,Northwestern,Big Ten,fbs,,2509,Purdue,Big Ten,fbs,,,,,,,,,,
1300,401752746,2025,regular,9,2025-10-25T04:00:00.000Z,8,Arkansas,SEC,fbs,,2,Auburn,SEC,fbs,,,,,,,,,,
1301,401754605,2025,regular,13,2025-11-22T05:00:00.000Z,228,Clemson,ACC,fbs,,231,Furman,Southern,fcs,,,,,,,,,,
1302,401762827,2025,regular,5,2025-09-27T19:30:00.000Z,193,Miami (OH),Mid-American,fbs,,2815,Lindenwood,Big South-OVC,fcs,,,,,,,,,,
1303,401756945,2025,regular,11,2025-11-08T05:00:00.000Z,2641,Texas Tech,Big 12,fbs,,252,BYU,Big 12,fbs,,,,,,,,,,
1304,401752781,2025,regular,13,2025-11-22T17:00:00.000Z,245,Texas A&M,SEC,fbs,,2535,Samford,Southern,fcs,,,,,,,,,,
1305,401762831,2025,regular,6,2025-10-04T19:30:00.000Z,2084,Buffalo,Mid-American,fbs,,2199,Eastern Michigan,Mid-American,fbs,,,,,,,,,,
1306,401752902,2025,regular,12,2025-11-15T05:00:00.000Z,264,Washington,Big Ten,fbs,,2509,Purdue,Big Ten,fbs,,,,,,,,,,
1307,401761625,2025,regular,7,2025-10-11T04:00:00.000Z,256,James Madison,Sun Belt,fbs,,309,Louisiana,Sun Belt,fbs,,,,,,,,,,
1308,401752754,2025,regular,10,2025-11-01T04:00:00.000Z,2,Auburn,SEC,fbs,,96,Kentucky,SEC,fbs,,,,,,,,,,
1309,401757288,2025,regular,9,2025-10-23T01:00:00.000Z,166,New Mexico State,Conference USA,fbs,,2623,Missouri State,Conference USA,fbs,,,,,,,,,,
1310,401752885,2025,regular,9,2025-10-25T04:00:00.000Z,84,Indiana,Big Ten,fbs,,26,UCLA,Big Ten,fbs,,,,,,,,,,
1311,401761657,2025,regular,13,2025-11-22T05:00:00.000Z,290,Georgia Southern,Sun Belt,fbs,,295,Old Dominion,Sun Belt,fbs,,,,,,,,,,
1312,401762869,2025,regular,14,2025-11-25T05:00:00.000Z,2199,Eastern Michigan,Mid-American,fbs,,2711,Western Michigan,Mid-American,fbs,,,,,,,,,,
1313,401762834,2025,regular,7,2025-10-11T19:30:00.000Z,2711,Western Michigan,Mid-American,fbs,,2050,Ball State,Mid-American,fbs,,,,,,,,,,
1314,401761658,2025,regular,13,2025-11-22T05:00:00.000Z,6,South Alabama,Sun Belt,fbs,,2572,Southern Miss,Sun Belt,fbs,,,,,,,,,,
1315,401754569,2025,regular,8,2025-10-18T04:00:00.000Z,103,Boston College,ACC,fbs,,41,UConn,FBS Independents,fbs,,,,,,,,,,
