id,season,seasonType,week,startDate,homeTeamId,homeTeam,homeConference,homeClassification,homeScore,awayTeamId,awayTeam,awayConference,awayClassification,awayScore,provider,spread,formattedSpread,spreadOpen,overUnder,overUnderOpen,homeMoneyline,awayMoneyline
401767494,2025,regular,10,2025-11-01T23:00:00.000Z,2377,McNeese,Southland,fcs,50,2466,Northwestern State,Southland,fcs,3,ESPN Bet,-16.5,McNeese -16.5,,48.5,,,
401767330,2025,regular,11,2025-11-08T18:00:00.000Z,119,Towson,CAA,fcs,10,222,Villanova,CAA,fcs,28,ESPN Bet,3.5,Villanova -3.5,,51.5,,,
401762845,2025,regular,9,2025-10-25T19:30:00.000Z,2459,Northern Illinois,Mid-American,fbs,21,2050,Ball State,Mid-American,fbs,7,ESPN Bet,-6.5,Northern Illinois -6.5,-4.5,42.5,41.5,-240.0,200.0
401767538,2025,regular,8,2025-10-18T18:00:00.000Z,2460,Northern Iowa,MVFC,fcs,14,233,South Dakota,MVFC,fcs,17,ESPN Bet,6.5,South Dakota -6.5,,46.5,,,
401767302,2025,regular,9,2025-10-25T18:00:00.000Z,2698,West Georgia,UAC,fcs,18,2110,Central Arkansas,UAC,fcs,17,ESPN Bet,-5.5,West Georgia -5.5,,53.5,,,
401762874,2025,regular,9,2025-10-25T19:30:00.000Z,193,Miami (OH),Mid-American,fbs,26,2711,Western Michigan,Mid-American,fbs,17,ESPN Bet,-2.5,Miami (OH) -2.5,-2.5,40.5,41.5,-135.0,115.0
401767185,2025,regular,9,2025-10-25T18:00:00.000Z,2261,Hampton,CAA,fcs,10,2405,Monmouth,CAA,fcs,28,ESPN Bet,25.0,Monmouth -25,,68.5,,,
401767100,2025,regular,8,2025-10-18T19:00:00.000Z,149,Montana,Big Sky,fcs,43,2529,Sacred Heart,FCS Independents,fcs,21,ESPN Bet,-26.5,Montana -26.5,,57.5,,,
401756899,2025,regular,4,2025-09-20T22:00:00.000Z,2305,Kansas,Big 12,fbs,41,277,West Virginia,Big 12,fbs,10,ESPN Bet,-13.5,Kansas -13.5,-12.5,54.5,54.5,-500.0,360.0
401754576,2025,regular,10,2025-11-01T19:45:00.000Z,25,California,ACC,fbs,21,258,Virginia,ACC,fbs,31,ESPN Bet,5.5,Virginia -5.5,3.5,52.5,54.5,180.0,-215.0
401761643,2025,regular,10,2025-11-02T00:00:00.000Z,2653,Troy,Sun Belt,fbs,10,2032,Arkansas State,Sun Belt,fbs,23,ESPN Bet,-7.5,Troy -7.5,-7.5,52.5,55.5,-320.0,260.0
401767401,2025,regular,10,2025-11-01T18:00:00.000Z,2569,South Carolina State,MEAC,fcs,36,2415,Morgan State,MEAC,fcs,30,ESPN Bet,-11.5,South Carolina State -11.5,,53.5,,,
401767525,2025,regular,10,2025-11-01T23:00:00.000Z,2617,Stephen F. Austin,Southland,fcs,41,292,UT Rio Grande Valley,Southland,fcs,17,ESPN Bet,-10.0,Stephen F. Austin -10,,55.5,,,
401767724,2025,regular,11,2025-11-08T18:00:00.000Z,46,Georgetown,Patriot,fcs,24,257,Richmond,Patriot,fcs,31,ESPN Bet,5.5,Richmond -5.5,,45.5,,,
401762848,2025,regular,9,2025-10-25T16:00:00.000Z,2199,Eastern Michigan,Mid-American,fbs,21,195,Ohio,Mid-American,fbs,28,ESPN Bet,13.5,Ohio -13.5,10.5,60.5,59.5,320.0,-425.0
401767281,2025,regular,9,2025-10-25T19:00:00.000Z,2198,Eastern Kentucky,UAC,fcs,7,2627,Tarleton State,UAC,fcs,31,ESPN Bet,24.0,Tarleton State -24,,58.5,,,
401752768,2025,regular,12,2025-11-15T17:45:00.000Z,99,LSU,SEC,fbs,23,8,Arkansas,SEC,fbs,22,ESPN Bet,-4.5,LSU -4.5,-5.5,58.5,55.5,-185.0,155.0
401760404,2025,regular,10,2025-11-01T19:00:00.000Z,2439,UNLV,Mountain West,fbs,35,167,New Mexico,Mountain West,fbs,40,ESPN Bet,-4.5,UNLV -4.5,-5.5,60.5,62.5,-150.0,130.0
401752711,2025,regular,4,2025-09-20T19:30:00.000Z,145,Ole Miss,SEC,fbs,45,2655,Tulane,American Athletic,fbs,10,ESPN Bet,-11.5,Ole Miss -11.5,-12.5,61.5,61.5,-500.0,360.0
401767449,2025,regular,8,2025-10-18T17:00:00.000Z,282,Indiana State,MVFC,fcs,7,2449,North Dakota State,MVFC,fcs,38,ESPN Bet,33.5,North Dakota State -33.5,,56.5,,,
401754582,2025,regular,10,2025-11-01T19:30:00.000Z,24,Stanford,ACC,fbs,20,221,Pittsburgh,ACC,fbs,35,ESPN Bet,13.5,Pittsburgh -13.5,13.5,52.5,52.5,380.0,-550.0
401767442,2025,regular,10,2025-11-01T19:00:00.000Z,2287,Illinois State,MVFC,fcs,31,2460,Northern Iowa,MVFC,fcs,16,ESPN Bet,-12.5,Illinois State -12.5,,49.5,,,
401767423,2025,regular,10,2025-11-01T23:00:00.000Z,50,Florida A&M,SWAC,fcs,16,2296,Jackson State,SWAC,fcs,41,ESPN Bet,17.0,Jackson State -17,,53.5,,,
401767590,2025,regular,11,2025-11-08T18:30:00.000Z,2678,VMI,Southern,fcs,10,2747,Wofford,Southern,fcs,52,ESPN Bet,11.0,Wofford -11,,44.5,,,
401767155,2025,regular,8,2025-10-18T19:30:00.000Z,2729,William & Mary,CAA,fcs,26,2210,Elon,CAA,fcs,21,ESPN Bet,1.5,Elon -1.5,,53.5,,,
401752754,2025,regular,10,2025-11-01T23:30:00.000Z,2,Auburn,SEC,fbs,3,96,Kentucky,SEC,fbs,10,ESPN Bet,-11.5,Auburn -11.5,-10.5,44.5,46.5,-500.0,340.0
401767253,2025,regular,10,2025-11-02T00:30:00.000Z,253,Southern Utah,UAC,fcs,33,2046,Austin Peay,UAC,fcs,17,ESPN Bet,1.5,Austin Peay -1.5,,61.5,,,
401767479,2025,regular,10,2025-11-01T19:00:00.000Z,2916,Incarnate Word,Southland,fcs,24,2320,Lamar,Southland,fcs,17,ESPN Bet,-2.5,Incarnate Word -2.5,,52.5,,,
401761638,2025,regular,9,2025-10-25T23:00:00.000Z,2653,Troy,Sun Belt,fbs,35,309,Louisiana,Sun Belt,fbs,23,ESPN Bet,-7.5,Troy -7.5,-8.5,47.5,50.5,-275.0,225.0
401767764,2025,regular,9,2025-10-25T19:00:00.000Z,2598,Saint Francis,NEC,fcs,14,2523,Robert Morris,NEC,fcs,24,ESPN Bet,2.5,Robert Morris -2.5,,39.5,,,
401767396,2025,regular,11,2025-11-08T18:30:00.000Z,2569,South Carolina State,MEAC,fcs,42,47,Howard,MEAC,fcs,12,ESPN Bet,-15.5,South Carolina State -15.5,,49.5,,,
401752708,2025,regular,4,2025-09-20T16:00:00.000Z,235,Memphis,American Athletic,fbs,32,8,Arkansas,SEC,fbs,31,ESPN Bet,7.5,Arkansas -7.5,6.5,59.5,62.5,225.0,-275.0
401757276,2025,regular,6,2025-10-03T23:00:00.000Z,48,Delaware,Conference USA,fbs,24,98,Western Kentucky,Conference USA,fbs,27,ESPN Bet,-2.5,Delaware -2.5,-1.5,63.5,62.5,-130.0,110.0
401761653,2025,regular,12,2025-11-15T20:30:00.000Z,2433,UL Monroe,Sun Belt,fbs,14,6,South Alabama,Sun Belt,fbs,26,ESPN Bet,4.5,South Alabama -4.5,3.5,50.5,51.5,170.0,-200.0
401767229,2025,regular,11,2025-11-08T19:00:00.000Z,2630,UT Martin,Big South-OVC,fcs,26,2634,Tennessee State,Big South-OVC,fcs,7,ESPN Bet,-14.5,UT Martin -14.5,,48.5,,,
401762509,2025,regular,12,2025-11-15T21:00:00.000Z,2655,Tulane,American Athletic,fbs,35,2226,Florida Atlantic,American Athletic,fbs,24,ESPN Bet,-17.5,Tulane -17.5,-16.5,61.5,62.5,-750.0,475.0
401767144,2025,regular,8,2025-10-18T19:30:00.000Z,2097,Campbell,CAA,fcs,10,160,New Hampshire,CAA,fcs,24,ESPN Bet,2.5,New Hampshire -2.5,,52.5,,,
401757293,2025,regular,10,2025-11-01T19:30:00.000Z,2335,Liberty,Conference USA,fbs,59,48,Delaware,Conference USA,fbs,30,ESPN Bet,-3.5,Liberty -3.5,-3.5,52.5,51.5,-185.0,155.0
401757169,2025,regular,4,2025-09-20T19:30:00.000Z,41,UConn,FBS Independents,fbs,31,2050,Ball State,Mid-American,fbs,25,ESPN Bet,-20.5,UConn -20.5,-20.5,53.5,52.5,-1800.0,900.0
401767228,2025,regular,9,2025-10-25T18:30:00.000Z,2634,Tennessee State,Big South-OVC,fcs,16,2710,Western Illinois,Big South-OVC,fcs,17,ESPN Bet,-3.0,Tennessee State -3,,54.5,,,
401767702,2025,regular,10,2025-11-01T19:00:00.000Z,108,Harvard,Ivy,fcs,31,159,Dartmouth,Ivy,fcs,10,ESPN Bet,-11.5,Harvard -11.5,,48.5,,,
401762851,2025,regular,11,2025-11-05T00:00:00.000Z,2006,Akron,Mid-American,fbs,44,113,Massachusetts,Mid-American,fbs,10,ESPN Bet,-12.5,Akron -12.5,-10.5,51.5,48.5,-500.0,360.0
401760384,2025,regular,6,2025-10-04T02:00:00.000Z,23,San José State,Mountain West,fbs,35,167,New Mexico,Mountain West,fbs,28,ESPN Bet,-2.5,San José State -2.5,-2.5,58.5,57.5,-125.0,105.0
401761637,2025,regular,9,2025-10-25T19:30:00.000Z,2572,Southern Miss,Sun Belt,fbs,49,2433,UL Monroe,Sun Belt,fbs,21,ESPN Bet,-13.5,Southern Miss -13.5,-10.5,48.5,48.5,-600.0,400.0
401767472,2025,regular,9,2025-10-25T19:00:00.000Z,2277,Houston Christian,Southland,fcs,14,2545,SE Louisiana,Southland,fcs,38,ESPN Bet,21.5,SE Louisiana -21.5,,52.5,,,
401752712,2025,regular,4,2025-09-20T20:15:00.000Z,344,Mississippi State,SEC,fbs,38,2459,Northern Illinois,Mid-American,fbs,10,ESPN Bet,-24.5,Mississippi State -24.5,-22.5,48.5,49.5,-2500.0,1100.0
401767321,2025,regular,8,2025-10-18T19:30:00.000Z,399,UAlbany,CAA,fcs,17,227,Rhode Island,CAA,fcs,58,ESPN Bet,13.5,Rhode Island -13.5,,47.5,,,
401762853,2025,regular,11,2025-11-06T00:00:00.000Z,2050,Ball State,Mid-American,fbs,17,2309,Kent State,Mid-American,fbs,13,ESPN Bet,-3.5,Ball State -3.5,-3.5,48.5,46.5,-155.0,135.0
401767206,2025,regular,11,2025-11-08T18:30:00.000Z,2241,Gardner-Webb,Big South-OVC,fcs,27,2546,Southeast Missouri State,Big South-OVC,fcs,24,ESPN Bet,-4.5,Gardner-Webb -4.5,,56.5,,,
401752756,2025,regular,10,2025-11-01T23:00:00.000Z,145,Ole Miss,SEC,fbs,30,2579,South Carolina,SEC,fbs,14,ESPN Bet,-13.5,Ole Miss -13.5,-14.5,56.5,53.5,-550.0,380.0
401767451,2025,regular,10,2025-11-01T19:00:00.000Z,2571,South Dakota State,MVFC,fcs,12,282,Indiana State,MVFC,fcs,24,ESPN Bet,-31.0,South Dakota State -31,,53.5,,,
401760400,2025,regular,9,2025-10-25T19:00:00.000Z,167,New Mexico,Mountain West,fbs,33,328,Utah State,Mountain West,fbs,14,ESPN Bet,-2.5,New Mexico -2.5,-1.5,60.5,62.5,-145.0,125.0
401767539,2025,regular,9,2025-10-25T19:00:00.000Z,79,Southern Illinois,MVFC,fcs,31,2460,Northern Iowa,MVFC,fcs,17,ESPN Bet,-15.0,Southern Illinois -15,,50.5,,,
401754539,2025,regular,4,2025-09-20T23:30:00.000Z,258,Virginia,ACC,fbs,48,24,Stanford,ACC,fbs,20,ESPN Bet,-16.5,Virginia -16.5,-16.5,49.5,48.5,-800.0,500.0
401767166,2025,regular,8,2025-10-18T20:00:00.000Z,2710,Western Illinois,Big South-OVC,fcs,24,2127,Charleston Southern,Big South-OVC,fcs,29,ESPN Bet,2.0,Charleston Southern -2,,55.5,,,
401757294,2025,regular,10,2025-11-01T19:30:00.000Z,98,Western Kentucky,Conference USA,fbs,35,166,New Mexico State,Conference USA,fbs,16,ESPN Bet,-7.5,Western Kentucky -7.5,-9.5,54.5,53.5,-290.0,240.0
401762500,2025,regular,11,2025-11-07T00:30:00.000Z,58,South Florida,American Athletic,fbs,55,2636,UTSA,American Athletic,fbs,23,ESPN Bet,-13.5,South Florida -13.5,-13.5,66.5,67.5,-650.0,425.0
401767177,2025,regular,11,2025-11-08T19:00:00.000Z,2210,Elon,CAA,fcs,20,227,Rhode Island,CAA,fcs,34,ESPN Bet,4.5,Rhode Island -4.5,,49.5,,,
401756948,2025,regular,12,2025-11-15T18:00:00.000Z,9,Arizona State,Big 12,fbs,25,277,West Virginia,Big 12,fbs,23,ESPN Bet,-9.5,Arizona State -9.5,-10.5,46.5,47.5,-380.0,290.0
401761644,2025,regular,11,2025-11-07T00:30:00.000Z,2026,App State,Sun Belt,fbs,23,290,Georgia Southern,Sun Belt,fbs,25,ESPN Bet,-4.5,App State -4.5,-5.5,61.5,62.5,-190.0,160.0
401767500,2025,regular,11,2025-11-08T19:00:00.000Z,2460,Northern Iowa,MVFC,fcs,31,93,Murray State,MVFC,fcs,14,ESPN Bet,-12.5,Northern Iowa -12.5,,49.5,,,
401761641,2025,regular,10,2025-11-01T19:30:00.000Z,2433,UL Monroe,Sun Belt,fbs,6,295,Old Dominion,Sun Belt,fbs,31,ESPN Bet,16.5,Old Dominion -16.5,14.5,55.5,53.5,550.0,-900.0
401757262,2025,regular,4,2025-09-20T19:30:00.000Z,2335,Liberty,Conference USA,fbs,13,256,James Madison,Sun Belt,fbs,31,ESPN Bet,7.5,James Madison -7.5,11.5,46.5,49.5,260.0,-320.0
401760374,2025,regular,4,2025-09-21T03:59:00.000Z,62,Hawai'i,Mountain West,fbs,21,278,Fresno State,Mountain West,fbs,23,ESPN Bet,2.5,Fresno State -2.5,3.5,47.5,47.5,115.0,-135.0
401767065,2025,regular,9,2025-10-25T19:00:00.000Z,2692,Weber State,Big Sky,fcs,20,331,Eastern Washington,Big Sky,fcs,23,ESPN Bet,1.5,Eastern Washington -1.5,,57.5,,,
401760382,2025,regular,6,2025-10-04T02:30:00.000Z,21,San Diego State,Mountain West,fbs,45,36,Colorado State,Mountain West,fbs,24,ESPN Bet,-4.5,San Diego State -4.5,-5.5,40.5,38.5,-190.0,160.0
401767485,2025,regular,8,2025-10-18T20:00:00.000Z,2320,Lamar,Southland,fcs,23,292,UT Rio Grande Valley,Southland,fcs,21,ESPN Bet,-3.5,Lamar -3.5,,51.5,,,
401760411,2025,regular,12,2025-11-15T20:00:00.000Z,167,New Mexico,Mountain West,fbs,20,36,Colorado State,Mountain West,fbs,17,ESPN Bet,-15.5,New Mexico -15.5,-14.5,53.5,53.5,-1000.0,600.0
401756940,2025,regular,10,2025-11-01T20:00:00.000Z,2305,Kansas,Big 12,fbs,38,197,Oklahoma State,Big 12,fbs,21,ESPN Bet,-24.5,Kansas -24.5,-24.5,53.5,55.5,-4000.0,1300.0
401760399,2025,regular,9,2025-10-25T19:30:00.000Z,278,Fresno State,Mountain West,fbs,0,21,San Diego State,Mountain West,fbs,23,ESPN Bet,3.5,San Diego State -3.5,2.5,45.5,48.5,135.0,-155.0
401752940,2025,regular,6,2025-10-04T19:30:00.000Z,2026,App State,Sun Belt,fbs,27,204,Oregon State,Pac-12,fbs,23,ESPN Bet,-2.5,App State -2.5,-2.5,54.5,54.5,-125.0,105.0
401767577,2025,regular,9,2025-10-25T19:00:00.000Z,2382,Mercer,Southern,fcs,62,2678,VMI,Southern,fcs,0,ESPN Bet,-27.5,Mercer -27.5,,51.5,,,
401757259,2025,regular,4,2025-09-20T22:00:00.000Z,2229,Florida International,Conference USA,fbs,16,48,Delaware,Conference USA,fbs,38,ESPN Bet,-5.5,Florida International -5.5,-4.5,54.5,54.5,-190.0,160.0
401767373,2025,regular,8,2025-10-18T20:00:00.000Z,50,Florida A&M,SWAC,fcs,33,2016,Alcorn State,SWAC,fcs,28,ESPN Bet,-4.5,Florida A&M -4.5,,45.5,,,
401757302,2025,regular,12,2025-11-16T01:00:00.000Z,55,Jacksonville State,Conference USA,fbs,35,338,Kennesaw State,Conference USA,fbs,26,ESPN Bet,3.5,Kennesaw State -3.5,2.5,55.5,51.5,140.0,-165.0
401762854,2025,regular,11,2025-11-06T00:00:00.000Z,2649,Toledo,Mid-American,fbs,42,2459,Northern Illinois,Mid-American,fbs,3,ESPN Bet,-15.5,Toledo -15.5,-14.5,41.5,42.5,-750.0,475.0
401767480,2025,regular,11,2025-11-08T19:00:00.000Z,2466,Northwestern State,Southland,fcs,3,2916,Incarnate Word,Southland,fcs,38,ESPN Bet,24.5,Incarnate Word -24.5,,54.5,,,
401757261,2025,regular,4,2025-09-20T22:00:00.000Z,338,Kennesaw State,Conference USA,fbs,28,2032,Arkansas State,Sun Belt,fbs,21,ESPN Bet,4.5,Arkansas State -4.5,7.5,58.5,54.5,165.0,-195.0
401767212,2025,regular,8,2025-10-18T18:00:00.000Z,2815,Lindenwood,Big South-OVC,fcs,28,2635,Tennessee Tech,Big South-OVC,fcs,52,ESPN Bet,16.5,Tennessee Tech -16.5,,54.5,,,
401767124,2025,regular,9,2025-10-25T19:00:00.000Z,2458,Northern Colorado,Big Sky,fcs,16,302,UC Davis,Big Sky,fcs,27,ESPN Bet,8.5,UC Davis -8.5,,57.5,,,
401752886,2025,regular,9,2025-10-25T23:00:00.000Z,2483,Oregon,Big Ten,fbs,21,275,Wisconsin,Big Ten,fbs,7,ESPN Bet,-31.5,Oregon -31.5,-34.5,45.5,43.5,,
401767204,2025,regular,9,2025-10-25T19:00:00.000Z,2815,Lindenwood,Big South-OVC,fcs,20,2241,Gardner-Webb,Big South-OVC,fcs,48,ESPN Bet,1.5,Gardner-Webb -1.5,,57.5,,,
401757304,2025,regular,12,2025-11-15T20:00:00.000Z,2623,Missouri State,Conference USA,fbs,38,2638,UTEP,Conference USA,fbs,24,ESPN Bet,-7.5,Missouri State -7.5,-4.5,48.5,50.5,-250.0,210.0
401760405,2025,regular,10,2025-11-01T23:00:00.000Z,21,San Diego State,Mountain West,fbs,24,2751,Wyoming,Mountain West,fbs,7,ESPN Bet,-10.5,San Diego State -10.5,-10.5,41.5,42.5,-450.0,340.0
401761619,2025,regular,6,2025-10-04T22:00:00.000Z,295,Old Dominion,Sun Belt,fbs,47,324,Coastal Carolina,Sun Belt,fbs,7,ESPN Bet,-18.5,Old Dominion -18.5,-17.5,53.5,55.5,-1200.0,700.0
401752896,2025,regular,11,2025-11-08T02:00:00.000Z,30,USC,Big Ten,fbs,38,77,Northwestern,Big Ten,fbs,17,ESPN Bet,-14.5,USC -14.5,-15.5,54.5,51.5,-800.0,500.0
401767521,2025,regular,8,2025-10-18T21:00:00.000Z,2545,SE Louisiana,Southland,fcs,49,2466,Northwestern State,Southland,fcs,0,ESPN Bet,-31.0,SE Louisiana -31,,53.5,,,
401757268,2025,regular,4,2025-09-20T23:00:00.000Z,98,Western Kentucky,Conference USA,fbs,31,2440,Nevada,Mountain West,fbs,16,ESPN Bet,-7.5,Western Kentucky -7.5,-10.5,54.5,54.5,-320.0,260.0
401767507,2025,regular,11,2025-11-08T19:00:00.000Z,155,North Dakota,MVFC,fcs,10,2449,North Dakota State,MVFC,fcs,15,ESPN Bet,10.5,North Dakota State -10.5,,53.5,,,
401767384,2025,regular,9,2025-10-25T19:00:00.000Z,2065,Bethune-Cookman,SWAC,fcs,31,2029,Arkansas-Pine Bluff,SWAC,fcs,14,ESPN Bet,-13.5,Bethune-Cookman -13.5,,56.5,,,
401760403,2025,regular,10,2025-11-02T02:30:00.000Z,23,San José State,Mountain West,fbs,45,62,Hawai'i,Mountain West,fbs,38,ESPN Bet,-2.5,San José State -2.5,-2.5,55.5,55.5,-130.0,110.0
401752760,2025,regular,11,2025-11-09T00:30:00.000Z,96,Kentucky,SEC,fbs,38,57,Florida,SEC,fbs,7,ESPN Bet,5.5,Florida -5.5,4.5,44.5,44.5,160.0,-190.0
401767214,2025,regular,11,2025-11-08T19:00:00.000Z,2710,Western Illinois,Big South-OVC,fcs,24,2815,Lindenwood,Big South-OVC,fcs,21,ESPN Bet,7.5,Lindenwood -7.5,,57.5,,,
401760372,2025,regular,4,2025-09-20T23:00:00.000Z,2005,Air Force,Mountain West,fbs,37,68,Boise State,Mountain West,fbs,49,ESPN Bet,11.5,Boise State -11.5,8.5,51.5,51.5,320.0,-425.0
401752952,2025,regular,9,2025-10-25T19:30:00.000Z,265,Washington State,Pac-12,fbs,28,2649,Toledo,Mid-American,fbs,7,ESPN Bet,1.5,Toledo -1.5,-1.5,45.5,50.5,105.0,-125.0
401767434,2025,regular,8,2025-10-18T21:00:00.000Z,2582,Southern,SWAC,fcs,3,2504,Prairie View A&M,SWAC,fcs,24,ESPN Bet,8.5,Prairie View A&M -8.5,,46.5,,,
401760410,2025,regular,12,2025-11-16T03:30:00.000Z,21,San Diego State,Mountain West,fbs,17,68,Boise State,Mountain West,fbs,7,ESPN Bet,-2.5,San Diego State -2.5,-2.5,43.5,41.5,-125.0,105.0
401760413,2025,regular,12,2025-11-15T20:30:00.000Z,2440,Nevada,Mountain West,fbs,55,23,San José State,Mountain West,fbs,10,ESPN Bet,9.5,San José State -9.5,8.5,49.5,52.5,300.0,-400.0
401767548,2025,regular,11,2025-11-08T19:00:00.000Z,2754,Youngstown State,MVFC,fcs,48,79,Southern Illinois,MVFC,fcs,38,ESPN Bet,-5.0,Youngstown State -5,,59.5,,,
401762830,2025,regular,6,2025-10-04T16:00:00.000Z,2050,Ball State,Mid-American,fbs,20,195,Ohio,Mid-American,fbs,14,ESPN Bet,14.5,Ohio -14.5,16.5,52.5,51.5,475.0,-750.0
401767128,2025,regular,8,2025-10-18T21:00:00.000Z,2502,Portland State,Big Sky,fcs,27,2692,Weber State,Big Sky,fcs,43,ESPN Bet,6.0,Weber State -6,,53.5,,,
401756937,2025,regular,10,2025-11-01T23:00:00.000Z,38,Colorado,Big 12,fbs,17,12,Arizona,Big 12,fbs,52,ESPN Bet,3.5,Arizona -3.5,5.5,51.5,53.5,155.0,-185.0
401752771,2025,regular,12,2025-11-15T21:15:00.000Z,2633,Tennessee,SEC,fbs,42,166,New Mexico State,Conference USA,fbs,9,ESPN Bet,-41.5,Tennessee -41.5,-38.5,60.5,61.5,,
401752716,2025,regular,4,2025-09-20T23:30:00.000Z,238,Vanderbilt,SEC,fbs,70,2247,Georgia State,Sun Belt,fbs,21,ESPN Bet,-26.5,Vanderbilt -26.5,-26.5,52.5,53.5,-5000.0,1500.0
401762493,2025,regular,9,2025-10-25T19:30:00.000Z,2426,Navy,American Athletic,fbs,42,2226,Florida Atlantic,American Athletic,fbs,32,ESPN Bet,-14.5,Navy -14.5,-14.5,63.5,62.5,-700.0,450.0
401767561,2025,regular,9,2025-10-25T19:30:00.000Z,2193,East Tennessee State,Southern,fcs,14,2747,Wofford,Southern,fcs,10,ESPN Bet,-9.0,East Tennessee State -9,,50.5,,,
401752897,2025,regular,11,2025-11-08T18:00:00.000Z,2509,Purdue,Big Ten,fbs,10,194,Ohio State,Big Ten,fbs,34,ESPN Bet,30.5,Ohio State -30.5,,49.5,48.5,3000.0,-20000.0
401767409,2025,regular,11,2025-11-08T19:00:00.000Z,2428,North Carolina Central,MEAC,fcs,31,2450,Norfolk State,MEAC,fcs,28,ESPN Bet,-25.5,North Carolina Central -25.5,,56.5,,,
401757263,2025,regular,4,2025-09-20T23:30:00.000Z,2348,Louisiana Tech,Conference USA,fbs,30,2572,Southern Miss,Sun Belt,fbs,20,ESPN Bet,-3.5,Louisiana Tech -3.5,-2.5,50.5,51.5,-150.0,130.0
401757303,2025,regular,12,2025-11-15T20:30:00.000Z,98,Western Kentucky,Conference USA,fbs,42,2393,Middle Tennessee,Conference USA,fbs,26,ESPN Bet,-13.5,Western Kentucky -13.5,-13.5,51.5,56.5,-600.0,400.0
401756933,2025,regular,9,2025-10-25T20:00:00.000Z,2641,Texas Tech,Big 12,fbs,42,197,Oklahoma State,Big 12,fbs,0,ESPN Bet,-35.5,Texas Tech -35.5,-38.5,56.5,56.5,,
401762829,2025,regular,6,2025-10-04T19:30:00.000Z,2006,Akron,Mid-American,fbs,28,2117,Central Michigan,Mid-American,fbs,22,ESPN Bet,6.5,Central Michigan -6.5,7.5,47.5,44.5,220.0,-270.0
401767383,2025,regular,8,2025-10-18T19:00:00.000Z,2029,Arkansas-Pine Bluff,SWAC,fcs,16,2755,Grambling,SWAC,fcs,20,ESPN Bet,8.0,Grambling -8,,54.5,,,
401767325,2025,regular,9,2025-10-25T19:30:00.000Z,2619,Stony Brook,CAA,fcs,27,119,Towson,CAA,fcs,19,ESPN Bet,-3.0,Stony Brook -3,,52.5,,,
401752753,2025,regular,10,2025-11-01T20:00:00.000Z,8,Arkansas,SEC,fbs,35,344,Mississippi State,SEC,fbs,38,ESPN Bet,-5.5,Arkansas -5.5,-3.5,66.5,67.5,-195.0,165.0
401762852,2025,regular,11,2025-11-05T00:00:00.000Z,195,Ohio,Mid-American,fbs,24,193,Miami (OH),Mid-American,fbs,20,ESPN Bet,-2.5,Ohio -2.5,-3.5,50.5,50.5,-140.0,120.0
401760412,2025,regular,12,2025-11-16T03:30:00.000Z,278,Fresno State,Mountain West,fbs,24,2751,Wyoming,Mountain West,fbs,3,ESPN Bet,-2.5,Fresno State -2.5,-4.5,40.5,39.5,-140.0,120.0
401761636,2025,regular,9,2025-10-25T23:00:00.000Z,2032,Arkansas State,Sun Belt,fbs,34,290,Georgia Southern,Sun Belt,fbs,24,ESPN Bet,-1.5,Arkansas State -1.5,-2.5,59.5,62.5,-105.0,-115.0
401767334,2025,regular,9,2025-10-25T19:30:00.000Z,222,Villanova,CAA,fcs,29,399,UAlbany,CAA,fcs,16,ESPN Bet,-31.5,Villanova -31.5,,51.5,,,
401761640,2025,regular,10,2025-10-30T23:30:00.000Z,324,Coastal Carolina,Sun Belt,fbs,44,276,Marshall,Sun Belt,fbs,27,ESPN Bet,7.5,Marshall -7.5,4.5,55.5,55.5,220.0,-270.0
401767365,2025,regular,11,2025-11-08T20:00:00.000Z,2011,Alabama State,SWAC,fcs,42,2640,Texas Southern,SWAC,fcs,24,ESPN Bet,-17.5,Alabama State -17.5,,53.5,,,
401762831,2025,regular,6,2025-10-04T19:30:00.000Z,2084,Buffalo,Mid-American,fbs,31,2199,Eastern Michigan,Mid-American,fbs,30,ESPN Bet,-9.5,Buffalo -9.5,-10.5,53.5,,-380.0,290.0
401767753,2025,regular,8,2025-10-18T22:00:00.000Z,2385,Mercyhurst,NEC,fcs,0,2184,Duquesne,NEC,fcs,37,ESPN Bet,3.0,Duquesne -3,,51.5,,,
401757264,2025,regular,4,2025-09-20T23:00:00.000Z,2393,Middle Tennessee,Conference USA,fbs,28,276,Marshall,Sun Belt,fbs,42,ESPN Bet,2.5,Marshall -2.5,3.5,45.5,46.5,110.0,-130.0
401757301,2025,regular,12,2025-11-15T22:00:00.000Z,2229,Florida International,Conference USA,fbs,34,2335,Liberty,Conference USA,fbs,27,ESPN Bet,4.5,Liberty -4.5,2.5,53.5,53.5,120.0,-140.0
401752723,2025,regular,4,2025-09-21T00:00:00.000Z,251,Texas,SEC,fbs,55,2534,Sam Houston,Conference USA,fbs,0,ESPN Bet,-39.5,Texas -39.5,-41.5,51.5,51.5,,
401754556,2025,regular,6,2025-10-04T17:00:00.000Z,259,Virginia Tech,ACC,fbs,23,154,Wake Forest,ACC,fbs,30,ESPN Bet,-4.5,Virginia Tech -4.5,-6.5,51.5,50.5,-190.0,160.0
401767227,2025,regular,8,2025-10-18T21:30:00.000Z,2634,Tennessee State,Big South-OVC,fcs,24,47,Howard,MEAC,fcs,7,ESPN Bet,2.0,Howard -2,,41.5,,,
